Extension,Permissions
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/abohkhpiikhciflhojmdnongnageicem_1.0.zip,downloads
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/oboljgbapojiekilpgoekllfonhjgfoo_2.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/nplmkjegckhkkmbmebinmofnijhmomao_1.0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ijlcoehenbpgjeepmgnlccidiioiiack_1.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/space/lpgklkoogpmcfgpmdjfgnkjpfkcinebn_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/bjacddoljhbhgagfhbdacckecocnkilo_3.0.2 b965a3b5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/gjeekihbgondejcgbkgkmiidfdhpjdaf_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/ealccodpccohlkhcpphlbbhdaphoaalo_5.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ibikekpegleodnlnadnogjlkhocfejga_0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hpifhhbpfinncngkikdombfilamngefm_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lccbppafepjohmahdgeealgkllphabfg_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dccekhlkeelgmhmkihknmdlomdomibpk_1.0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/kameoffpdojokbapbeafbgohebphglkp_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gpifhefjbccffjdmiaocolikdgcjbmoo_1.5.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/pkbebgmmphlfijclnkgilahigdadbacm_2.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/nlhfmlbkfpegincjogjndnnfmhheippf_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/pmkpbiiegdfbpmgkmhekajombhjojicf_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/colors/kaimlbekdhhgkcoganmdoooakdojngal_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/aajdpnddighfkoojpehimelpimakjkoi_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/ldipcbiihbfjonainibmoiggbolhgodo_0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/entertainment/njcjoepellmbjafobfgohmhmalnmeeak_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mgbfnndcklehejknkddjfjjhobkllinj_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/epleehoimjhfndhecgchgfcdmhjanhbi_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/gcdgnmpmbngdkpbgimbmhdpeneghbnoo_1.3.zip,downloads
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jlgkpaicikihijadgifklkbpdajbkhjo_6.1.5.zip,"clipboardRead, webRequest, clipboardWrite, tabs, bookmarks"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/oeanmebfgjdgmelhfphfcfodfinfiaho_1.0.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gffpgogeokibdieebkhajmpoclhedanm_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/moekdimhaipaghfhmbgdmjealokpcemb_1.5.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/kmhbckjkipmonmmhgbjgfjfkjdnjgkpc_5.4.13.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/ejlhhbfihnkfnfclppcbhmgikioleige_0.5.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/dcjhkebbckbpfanohpajbjlmohhkmbjb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/clphejlgpdmjgbnkpjaibcikjgbbicnc_1.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/jlbhlpdgbcpfhgplgnecikcligbbgicj_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/dldfplbilhbgbibelmfnepgbmhebdhmj_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/minimalist/kfclhjcaaplbaofmldfnimfgnaekccik_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/animals/hgncojdljelljidempnpdamblglhgbed_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/travel/ddphngenfdnminmmfmhoblblnlcglkgl_1.2.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/cpddcepcpfnlnfhhmaicblapegifnmic_3.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/akafogaellpbfefajknoaaflfpdljfdk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gmajojmdekkkahfnpbkbjkkadigopfaj_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/doohefknjoeeaonpienmknafjmccgkpm_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dheionainndbbpoacpnopgmnihkcmnkl_9.0.22.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/fdhbandaekkdmkfikibanmebnkabdlcg_1.0.7.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/hiagdmggfdceojcpbnjeelkcmmmbjdkp_3.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/akjgeilpciajekhdkkomclnkmbapmfld_3.3.0.1000.zip,"bookmarks, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ilcdkmgajobpoeemenhnncagcjemnaco_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/dgklaeijceljebaghdmlhlopfokhegpg_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jnhbbkmdjdehejoajlcjhcdlofkchcbj_1.0.4.zip,"webRequest, tabs, webRequestBlocking"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/aemdomppaeodijdflhkkbdbjeplclkpa_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ceeioojdiphednhklagalhbmpoefllne_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/dhhmlkhlndebglfokofodmpojiejhahm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gdkcbbngmohiidfglgfcfnkjiefjifbh_1.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/koidpmicflkfdkkbhoalljjknjeehlph_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/bemfclgkakebamdophbbkkhffiongdgp_1.2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/fmnbendpgeigfbbggclcongjkmpjnina_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gcngciildkejiapchdgpcniflijoiadf_1.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/lehefgdcbjblgecfejjjofkpfjpemflm_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/keokgjdhpcjljbijodliijikjgemkgpa_1.2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lnbchhenmafpamkhdmkofphjmbbfapco_1.01.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/entertainment/pjjbhdpkpjijodmipfcbeinocffcleap_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cbegkpikakpajcaoblfkeindhhikpfmd_0.4.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/hnjinmegkjhpjjicopoocecdcnfefbbi_2.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kemdbnemacliedmfnapnaddnaeapoggp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/well_being/fggfaomepldilkjeadjcobamhnbahkjj_1.0.6.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gnonenpkkhngjcpilegkmajnjicpjmpd_0.9.11.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/gnfjeeifejjdcpjijeggdaogpjejjmef_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/mpojdpplillagokjfkgokdkdkbmmcike_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ckhfdghjhdofhjbahifpmdkafmhgfbjj_1.0.19.1616038526.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dcjhpdinjgchhnhbginhajllbbekfonk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/dnhcogggodnfhnnfimapejbkkihmflaa_1.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ddhailnbodajnflekpkmkpglocmendfp_2.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/pomlcckbphmgddbhchkpehnfkegaenke_0.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/fghkadhbongjfdmonalifpgifdkkpfpn_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eejgepjkdgofjjekodcceamlokmchpko_1.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/hgoacnagoneapppdjmamhbeelgncojfj_1.0.9.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/mdkkanklnlfadnnglcjimimgojldcpag_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/ahhgcbfgnkpnamkeolekecpododlhegf_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/jgfajjicjnlegjckencakmfhcmibdlpb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/bocecfgiliggfjjnkgolpekipdjbhlcm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/addogalmgkmjfbmgdnkijokekniicnpa_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/idebjghacbolldnhgajeoloklkhkgdhc_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dbkckkjpjeoknaogfcemfchjijdpocfl_2.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bafffofgkhnjkbhlbbofconbfecknejm_0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dafkkimnoemanmhikhkpbfaahfhjgdnb_1.1.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/colors/gkkfoahbnaihfbhlljopnopgkaocclmi_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dnpdchffdnnmoffjiencjeaahpbalcfc_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/jbbfjepmodndibhhmpjjcakjhibacgho_1.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ebpgbpnccddgdkiobopbfiijonjbmpnl_1.0.1.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/nature/offakekhfncmoooadaafcnflampihplh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ciegaecmhoindbfnfpgiohoonbpmjnle_0.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cojjciklkiaagcmcihgkcohcfcpemfje_1.0.zip,clipboardWrite
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gpfafllpahmdkcafjbnbcoeiiahmnfej_0.5.zip,"history, bookmarks"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/mglddceojacphcfhcgmedhkplfehiabg_0.0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/ddcgglajngcjimgbfhencpkpbkocfilb_0.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ehpomalhbdabpiijhpbcpfjiihnjhnmg_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/dark/pngmfecccogoflnddpdiecjgidmeodgo_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/aigllmlnbjkmoionidfjkbljebahaiib_1.0.3.zip,"webRequest, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/nature/odfdhacmbionbjgohkndadnfligoolfa_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/elnpfaoipdfdhikjacbpcfhpnehjjaii_17.1.1.zip,proxy
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/dmpckmaliambaalbnkmgdgmblafdchli_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/nmjbmkdglkadcnmldkplgaahpplplkhg_3.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mmfgbjodfoknnfknlpjofenajlnlkeee_1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jbebhapignfnahiojjdnfpglbfjlacma_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/jehdelbjiahkbdgapngnojlancioidoo_3.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cblhanehfpljakpeihpepdehkchpafig_1.1.4.zip,"cookies, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/pafdeooknjcoioigocnfjeagdaaipiok_0.0.12.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eckknmnfoohbeklmjlidmfdlakndcfkm_2.1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/bljmmndpjhodogkfenjjlnbfhnonjlhn_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/poenkonnhnbanhfgjcikagppfknohfho_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/fdkpdmkknfknniobnpdngadbjnnapbmk_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jbfgmfpakhabhhpefblmehnadjjkadna_1.1.6.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/mnknmpdilndpcnjlfphpljnfdkclgcel_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hicchmdfaadkadnmmkdjmcilgaplfeoa_0.2.19.zip,"cookies, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jfnjckhmnnncmfibgcehfjdklmgkfiio_0.0.1.0.zip,"tabs, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/privacy/nkgpolbebpommipioknficdaedjjpgmn_Beta 1.1.4.zip,"proxy, webRequest, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/fpeifbebfjeoaiomiafdppodhpnfgbhc_0.1.zip,history
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/oehohhidggkpbmmbbelljbmngokfpcnf_3.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/pdaociefbdibmlmebaflgmjilnljkcpn_1.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/becihkllmlkpkpncebpneaeecamcmfhd_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/hejgjdmgbglacjjhcnkhbjofncpeoodd_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lanhkejdapealnnaghpejkbephagnmjm_0.1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gjchfbohkdjhapdpgmfmijlgngjcjmpf_0.0.0.23.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/gbfiomeamfkbfngolbmjdohlllbimpnd_1.0.8.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/epheodklhfjemdfhlofhekhkojmnfcie_10.19.241.43.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cleocobgmkpgofgjmimepcijlihmdglc_1.0.8.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ooaolokpmaegijiojfepfiojnihnppih_0.0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/fbkobdcckhcgleanepepnfaficicaogg_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/golpfblpgcmfldiailckaokblklhflce_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/animals/bpbhpfkmjjpfbljeahodckmgpdblfbni_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/pkgnakbhlladihkaedolkimbjmnefkcg_1.6.0.zip,"tabs, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/neffohcmfpeihfialccgmefkdbiojnge_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hkfgcimbcdngoekajjianmgelbhlckch_0.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/eppaggdanbdjpkjoinaclhanedkdijcd_0.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ljgjcimndppiojghmlofccojajkhglpg_1.0.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/cfpcbacfhebmjmdpaeekehbljcocikbb_1.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/odndhpbcpooebmlohkpaoifaigimngck_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/lfpbcilbbbmefhjfjajkklgcemmpogei_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bfkihilfmmfmadafdjjdcfdfcpicpkkp_2.3.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/jmdjoliiaibifkklhipgmnciiealomhd_0.3.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eapedfijdadehfmghgfdnanjlpfpognl_0.0.5.21.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mhbadkjcgoaikhkjnickfgoeldpbhcdg_1.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jnbmlfdhlphdndmeelkeabefjbmfpcap_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/joajiaajniflcecibehibjifcfeglbeo_2.0.0.zip,"cookies, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/kiicipklenfdgmhdebhbimbjcflpeidk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/phpcmmnjmnnmkdekfidfhfelkmehmmjd_1.1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mgcjpkgkkaddicppnahnjpjghhipdlac_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ananhmnkepfflgfdklgcdpgdngejokkn_1.2.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/ffbcdgcfkjmnjojcfepefdidjdkioggl_0.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/pfeodmbhcibdodceigbdnjigcbendgdh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/ocbmhhefncmjmcecjcpnihpglmfcpioc_3.3.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/bkaobenmjnofbffpjofijaobnpbhlana_3.0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lpgijibmbphcgmkpmnahidilcfklneje_0.9.zip,debugger
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/mnbcceelocmmeahnedmidelhpbapmfli_0.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gdfneoobnagekdppdhnlcppmonhhoilm_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kjdjjdnjjmefndcjpmhlbfcfbookgkhe_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ecfgjkakkdjogdkpdhoekipkdmpmfekc_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ibfigfkmhjdjngidknjlifejoekngfba_1.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/cmhgpkhkjodkbkfnaikphclmmnnnlebm_3.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/eilagdpifckephlpfclhmhohelchaimn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ngchlaimnpeaoifdjfkpihjjlmalafao_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/hbklnndomhdgocjlphijfdpgmhjlhggh_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mpgifldcehdaecljlhiifnljeeganpmg_0.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/bjpibkoafohcjghgpbiinhfoobmbijcc_2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kbbdhdnamedaijdpppljhmddmjcncoho_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/healcbdknleonedollcadfcickjigjfk_0.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mghifhlmfjmlppkohcibmlekioopbglb_0.9.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/knflcbcdccnmiimoldgnmjcfoohdaeoo_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/admogladfnbakchmlljdefolnafmpihb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mngelfkeddhlpagbieccpcjoehahooge_7.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/abjmodlcfacbpigjelanlekepcgcjijb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mmhmohdkkblpodijgniecdieimbeiiii_2.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mlldkokglanggjkokhdboagaekobhome_1.18.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/dceabgpbnaimhibdgjdhgbabiocgimhb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kigcjgfmmfepkkcbjmphklbllaekhipn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/household/pblahhcpdnegffcjjcnibcebpmcmkcba_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ldimegdndcfidagpaoochlahokpklnna_0.0.0.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/nature/ialfmfdbaigcmpapknelgkebmcjcogni_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kgfonffgkgnpcggdpbhciaflidofclpk_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/polnhjekfbbkednpdogfnjmkocenbgaf_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/iendmhkiecalpikodhgdhjnnmnbggeeb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ojiighldhdmahfdnhfdebnpmlbiemdfm_9.13.0.29.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/bcjfkepjnfjgcmfaljkeagnblkiiclde_1.0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jkfkgfpnplkbmjdppcgijopbjegndfhc_1.2.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/cpohpgohfajjfjiakcfcobnhfnfdddkg_1.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/lbenbpjiigbogcmofbmoojbkojdmojfl_4.8.3.zip,"history, webRequest, tabs, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/gofbkgfgjgkmphjcfgbmdelmamlnhcnh_11.312.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/acjiedbilhbchmjblapmekfajpplpgdo_1.0.17.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gljlcjkeklpclmgfijclcakepbikfcco_0.9.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dhdcjppdnebckenfgdolighaaginldeh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/dcekabpbnmeinfmbgpipocdpiogonfmk_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/gbpegildolphcbefmdpmonjboiahekad_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/mgakchnhkgppicccbfnoimecojceghaj_1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/colors/ljbcoiojpdhkjcmmdojjppghlcdpnnkp_2.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fbdeeodkbancilkiiafcgjflmimhfnhb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/dcfhgekodfnlbfgiaoahkobmkjlpmdgn_1.0.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/eelgjincfbelhajdbjenildfidchkgch_1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/lejohcdoolanljiajadpngekfdeaglof_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/aejcnpajldkcggeihihjobmmlnhjcahd_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/mchnehgjmmjpahajmmebolcaodoakolp_1.6.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/cljbakfkckcdgjfnpopgmhmnkaijaogd_3.0.4.zip,"bookmarks, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/enhcidlgmnmolephljjhbgfnjlfjnimd_1.1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/lpgaihcipniakbpcmhcdkddodmpjlpnc_0.0.1.1.zip,webRequest
