Extension,Permissions
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ioiicggigdgaakhjbmnchmhlgbjfapml_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/piojoolafhpfogbibhlfolpedecajimb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/kfjekidnbaellcgcjbmljcnhfioldejk_0.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/dcenndfckfnobmjkanofddgebphodhde_7.2.0.0.zip,nativeMessaging
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cnbjfpajjbgackffcdcbgjddbmdinjgp_0.0.1.1.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/animals/hjmgnmcfkjmbnpbfbgjkpgeiolhilpkf_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/ppjdfpkoajdkdmlhpfanfflbgnidbhbh_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/oepfhjpdogepcgajnoclejfckeofanlm_1.0.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/limeoeacpekfcanimjnnbgolggamkogd_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mapeccnhiapmnokadpapipdpmhncddpk_0.5.2.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gdmcpahboapjkcdopkifkdccjcagjlid_1.3.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/addamgcbhieigmdmmaooppajdocgggck_2.3.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/kelodapgommolpdfgceocbdgiodmlond_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/oempicplhakegpafonploeggmojlpmbe_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cbhkjgjolleaohbpmkbinglohhgaclhc_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/hlcjnioepmmejaapfcadjbblbpckilfi_2.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fllfipbficflebnjlepcafemeohiecof_0.988.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/mljioapkojdgkkgfleclkipmkameechj_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dhehjhinmlhgbjakmalmjffbcnmpiail_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/fnhffllajncfnopepiehmkphbdbokcni_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/mgblmjnadfiidodflmkimjidpapkeagp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/communication/bmhjbckmdfphfkeakcgogcblfnfififh_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/akejhgfdgjojjknfniaddleibkeneeec_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/jjbmjimpbdbkfebkjehjlpfpbeddoeii_0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/eajmnpeglppbdkbhmglhhaaplpgfpfin_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/padckkflmffdkmjdhpgpaenijlcmgfkm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/nompcmfpplpnkcndefplmommnopojhgk_1.0.3.zip,history
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dfpcnibmnlocaiebjefnnnbhjfelbhhj_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/amhobdaabegflniljiimphhkocfjjekd_2.1.1.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/lnklnlnmgagblomlmnebalcfchhjjhbo_0.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/iidpgdnelalcghloenmdnmncaafpdhhp_1.0.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/npcbllnmpghkdjeaocappkiedkiljhgk_1.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/ahgnjeioolinijjombhfhmmckcomijjn_2024.10.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/hjkpnjiodaogodjkjlodbgngjlbakdok_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/poboklgbjgbibkdeandmagplnimencfo_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fibniljfhieplbcmjlbmdhaobjdkhnak_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/hiklhbmhkahfkppcgoipldpifpgamlbj_0.1.27.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/fnceejcegbdofopnjfhmphbmcloejehn_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/oodhnfomfokcaglcblifhaofcffkpdhh_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/aaopjlakghchpkfolggoiblacllaekho_0.14.0.zip,"bookmarks, history"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/nkobifngjndldhmkpjnpdoomhggmjjjl_1.5.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cjkcaochkdhpacmmacfgklfbpdpkkhic_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mkkpjlinnkmicaphkcippcfokojjjjdh_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mikfghenfoonpchjjjgmhnkldhlbhgej_1.1.1.zip,management
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ghmemokciallhemgoeejadmgoeollmjo_0.07.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/eenflijjbchafephdplkdmeenekabdfb_24.12.1.17305.zip,"cookies, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/cigoielijnlkpcknhemchidmejdkicfl_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/fmnokfpcldjdaaajddjmkjknbkamdknl_0.3.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/icgllmbnibhidhomooanjfbpgjohjamh_1.3.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/fojjmhaiegijdpkhiliecbmaeblogcld_1.1.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/privacy/dgjbaljgolmlcmmklmmeafecikidmjpi_2.0.3.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ofmalnbnhgacaoekajelefaoonegilao_1.9.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mgnnmnalebenanfanfjfojkleioieoec_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/eplelpecfibefnfdpnaifldgichdkgij_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ahnionhaccolmddlboaklelpadaeafbj_2.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/dcmmiamflmifmnakcdnajffpnmhejnhm_0.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/fojbcdkkbobmiicjddmhdjnodooologo_1.3.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/fheplimpgnnehdjjjhjhkhjdohaeoaba_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/dlkffcaaoccbofklocbjcmppahjjboce_2.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gaaicdedebppdnadcdddckdmccfejjli_1.15.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/anhkimkeecnpepiiidgolhailibdbgpg_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/oifeeelceobidkncdodnpeoaopjncjej_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jgggbmiedfeolajmjgjfnkapcfbcfeie_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/ioeogpblhkcbghoggbnofoclgmpcphfl_1.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/lgiabpgcblkbjfbfefdbghfdokepedki_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/joomackpjmehfnopiojdjeoomjgggofp_1.0.0.zip,"downloads, history"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/giolfdhelhkknfnplanblpbjeaiojikm_8.5.0.zip,downloads
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bcihbjompegdechpdfgplomkadgcpfjh_2.0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/hlgodcdpfebdigbbmdbibkjlihchnimg_0.1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/lbeemheecpjllbeajefjbafmkoemlgag_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/mdfbpeoaadkecmpingophakekbicinip_2.0.8.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/elbmnbpfkcdomhhjhfgacjbkiiipiphf_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/fedeonejdgplbipbnefgocgpcbjdmgkk_1.1.2.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/pnhhgikacbcccadmdofpigdaajaighmo_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ncffhpnkooljhnhlbnonmffkbmgpkelj_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mlinjmplkadagondnomlmbdnbkiibbmd_1.0.1.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/dphcgjeepjiglodmmhbgmebhlmglojhd_0.2.13.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dkkmcpcfkceopkgmfdelbemadbjbmanl_1.1.1.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/blfojjadblkjkljeikedmabcjbkfnfnl_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/mkndebmieplndmfbaiekpfcinpbbjngj_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ddpmjhoddppcoeefakpeckfhoopjhamd_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mpmjibbdhnphokagkghbknbnhnklnnpk_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ooomikmblhkbkeodlhjboehgbbkifchf_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cjkcfphfjfplmlppnpdlcodnfikjldap_1.0.6.zip,"webRequest, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/lljihdiopikeblejdfojjifnkfapgfll_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/aimeojbonmkcfbgikmppiakcilgahocj_2.0.9.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/fhicclbglbnfabfgbaoippijpofjaohh_1.72.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/mkaojkdhgpglojhjkmeaohadbcdcoplj_1.0.37.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/klpnjobboeemegmopdgidndddfodpecf_0.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/hjpdekcbiocmnbdfijehljdegjidghhh_1.1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/abbjllenkjbbklkehmljabjdjmpgclob_1.1.0.zip,clipboardWrite
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/kfpjgalpaajacpngajeebifbkgpjolgm_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kmilldmgekelgpcacjodepaeeafilegb_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/hgfkdmpjfkddgkbliejpkdldeahjkfgk_1.3.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/bckeafdhokkgigahekhclbcmffjkbhii_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/agbmlokoipgkhcefiodckbmcbgfomhdd_1.4.7.zip,"cookies, debugger, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/lodcclicinbifbajhlapkolpedcjgbme_22.8.27.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dglpdkfhcnogbakcfchkkdjllbcbkhng_0.9.0.1.zip,nativeMessaging
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ejfnalicoejheniagembagjbjeadafhp_3.5.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cpeojfdfhhgedcaiglbjdklaigennhpl_3.6.zip,"management, bookmarks"
/home/minhyuk/Desktop/Download_extension/Extensions/art/meajmbhmfncmgillcggchemibkmgfknn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/akcljdkpppokdcbopdcbkokilfdddhoi_0.1.76.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/nehppfjfgjlmlagppkahgfpnjdgnlcfo_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/pnkdifmjnenfamecmpipdaaokhoeihlm_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eglbdkobllcefihgfgkipponopipnkma_2.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/fdohnkiocfpjlehneecleokldnkdaick_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/bnoafhnghkldinfhbkadfhflkomcpcbi_1.2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ljjoeeiaojfgkoopmhfhfndeddnbeaef_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/colors/aicocnachkgadnhmailjegppfghippph_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/feahfajpnjofkmcpmihgiddpnblkkipo_2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/apahmhmcpgopigbjnmjppafcgmpickeo_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ngdoplephcdidmohhdepcnjdmocdckga_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lacehiekfhdliccooamkkonhdikhpaaf_1.3.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/hdhblphcdjcicefneapkhmleapfaocih_4.0.1.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/ooolgkkldnoknbiglfmbhnjgailmkfbe_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ekfoadpilabfcenchffngfnaolcoglip_1.0.0.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/oogfhfejglbejhmjelfefhlcljmnedml_2.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/onaoeoekeoebnkagnlhoojobfhemoldp_8.0.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/mleknmnljocojhodiblcnbgffbhckihd_1.4.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/khlgelgpghbdfngahnnnjbognacdjhga_2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/entertainment/ibpdcnicnlmnknjnjhelkigdpapfjcbn_0.1.9.6.zip,management
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/dpcbfimhpjacdgoflenjamkkgjmecgng_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fehipgfngjfdeddmafojcdiaiemainbk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/ecfophfclaknhfdjneidnlggidgkpjnk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/jpaaodoaibnmlipiaihcfonpmjdbnfoo_1.6.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/fjbjdcninoohkhkpggjkjponoplclbih_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/ioflinbcpccmcnbdecnlopkimohjmgii_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/gnlfdgaaendlcjffccenjijodhpaolge_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lkocmoifkaklbogeeldjgbhengeokgki_1.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/fijhahikjldhadcgkcgaccbjlfpodgnd_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/dnkngomonbiblcjdgcopibalibcbfobe_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/amembkpfochonfalpaelodhiaangjpih_0.0.0.51.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gbghmolkliahkeekflofoaiofibligjf_1.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ofmoeicegmlaleajnpcbddiaomnfmfkp_2.12.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jjaggbicbjhlhdfojedlneoibjhnibop_1.01.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hpfjccopidfknnnfogdldecealjmkaoc_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/cjjjffkmjbhbknjfgdbjpdhkooeaaokf_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/nglpomakgapklejofplphgngecafajja_1.0.1.zip,"webRequestBlocking, webRequest, history"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/privacy/danbpnmhgkbbbdhdhanplikbdaghhkjh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dapobnfmokpkjlippkgkmkklpmjcajkj_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/opfpcokbldekomamffahmpkodndjieml_3.4.0.3.zip,nativeMessaging
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/jfedlapcfohlhdibibikekkcjcdjlggd_2.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dnnjeodhgfphgknhmoinmghoejonbnbc_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/iebcjmpbjpknffkagmckhoeokkgfoake_1.01.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/emdgcghamjhnnfckofafmklejndbocib_1.0.zip,"webRequest, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/opjaaoepdhknijeenbofioajmokambmg_1.0.12.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/migmknbcmbejjmalfbmkieiamadapdmo_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/pddbkjjdhnmhmdeoaodeggedmebdhcgp_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/oalkcfnmfalolkgcihhpphhfehgkalni_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/art/giplpndgigjebmockeilleedpglnnmge_4.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gjcjfilffkdibfaebcdllkcnoegjnmmi_1.0.3.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/nnhjegofgpgfpbnmmibfjklejobjibjo_2.1.6.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/plpdjphfomimmeenncemjcldcldknnfb_9.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/nnbdnbgdajcgejboncpboickalfchjcn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/cbhcdfecmeoaikjoapjkkpalaehmbogp_0.9.2.zip,"clipboardWrite, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/kedgokfcpkmaapgbdmmhfibkgoggpfbp_1.3.2.zip,"clipboardWrite, webRequest, webRequestBlocking"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/bfanioaedpipgmkmmikpgpcgloipdfmh_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/fagacpffimaedbpdnmnlhkbkcojibllk_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/papnkgoggccbbpadcjndgfjgaaekgekm_3.9.1.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/dppnkkdjjbpjcjijkjbhhbhpnmjjhppl_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ccogloinolpfhnnhcijbfohbpjlabnga_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/bohjncaffmheapjgfgdjejjmcgoaalpo_1.0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gnfjchpcjcgjechjnplhablhjdhdimmf_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/jmichkhicjkbmgaagafjpebgcgbclgcp_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/aohpnhhiblbnghfhpdgblpkpcibfbieo_0.0.13.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/animals/minpmllkofjecclccfkgffjbhicagjaa_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/llkkhbnadepleglebnkgdmidmocbclel_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gjlmehlldlphhljhpnlddaodbjjcchai_0.15.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/pnbjolbpkmocpacccfmmajifipolchki_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/jjoglgcgedfpekkhjignnimmlboonbeo_1.4.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/dpgklojdgjijbhajfgncgcfmjmgnckbf_10.40.12.38.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/keaablefmncabnpincmacbmjamnmmogf_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/odgmghjkmpdjnbkbefepcfnjchmldikd_1.0.0.zip,"webRequestBlocking, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/aoomnglnfikgejbdfnoebbiboelmfpfn_1.0.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dbbkdhpnhajfpdoedhkmjibdpfffnkcf_1.26.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/cpmfbfjjongcghdgobnhojhlifofmnjl_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/njenjhoejgpdeeggiepfobnmoenfeolo_0.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/jocoonomomahcjodboglgkhnkcefcmoi_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dpcnebjolemaifljgmmmlkfafhjplobf_2.zip,"management, bookmarks"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/faigplcnbmcdghldenelkpdmbmkhkico_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/kflokehiigmkkckidccaafoljlncnddc_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/fikoodmblpgafkjpbikdaklpghdbkoce_1.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/befadaejoghoogkihlidiicbnbfoplei_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/communication/ihidhmamafppcffbeonkhhkcapjpbbjh_1.1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/nature/kdghmleipmmphaeplbfkbccekpkahdgh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/iimpkmjmadhfhnoammcenbchdelfckio_0.2.8.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/eaehehmfckfdkanbnbhpmciellgfbgmf_1.3.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/npibpkgbhabffhdlmjedakldmibmcjmf_1.0.2.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/fnlklbjlpkkdnelohembgpdahpfpfcbp_2.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mbeeikedeijkaancpmgnlfceolledcoa_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cfjmlheonioddgmpnfkljgljdomfceei_210.260.11.102.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/fkfcnmjdcoainlhepncodbmmcpmmghhh_1.0.4.zip,"cookies, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/nature/hoklbimcmbcakngjooibcgopohajdpec_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/delfdkiaafddndnnpdlgjindnidialof_1.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/oplihgjalhbanlonmepbompojffccbpl_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fbgbhbahhdjppjelamgicomegokmanfl_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/feiodfofccoodgmoiklghnmnjcmmnnbg_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/gfncpdpkanpheljmlknbpgcmgjdbppke_1.1.zip,"webRequestBlocking, webRequest"
/home/minhyuk/Desktop/Download_extension/Extensions/nature/npcfnomlnhplcagkgndncjoidghlaccb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/hnlobphbeicockdpmfdkifjackfcpfom_3.0.zip,"clipboardRead, clipboardWrite"
/home/minhyuk/Desktop/Download_extension/Extensions/nature/dgfepeichagcnecilgkdkilmffphebnc_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/lfalbpkmapocmkkgaefnflekadnlmjaj_1.0.zip,None
